negatives
"frozenset({'RANKL', 'O60381', 'Q9Y5K6'})"
"frozenset({'RANKL', 'Q9BT92', 'Q5SW79'})"
"frozenset({'RANKL', 'P00533', 'Q15118'})"
"frozenset({'Q9UKN5', 'RANKL', 'Q8IXL7'})"
"frozenset({'Q9H9S0', 'RANKL', 'Q96QH2'})"
"frozenset({'Q16629', 'RANKL', 'Q08AG7'})"
"frozenset({'RANKL', 'P12830', 'Q14677'})"
"frozenset({'Q15154', 'RANKL', 'P60520'})"
"frozenset({'Q13177', 'Q9Y2X7', 'RANKL'})"
"frozenset({'Q6UWN8', 'RANKL', 'P05067'})"
"frozenset({'RANKL', 'P09874', 'O14920'})"
"frozenset({'Q8WXK4', 'RANKL', 'Q8N653'})"
"frozenset({'RANKL', 'Q13464', 'Q7Z6J6'})"
"frozenset({'RANKL', 'P07900', 'Q14994'})"
"frozenset({'Q9H204', 'RANKL', 'Q9ULK4'})"
"frozenset({'RANKL', 'Q8TF74', 'O00213'})"
"frozenset({'RANKL', 'Q15615', 'O60262'})"
"frozenset({'O95248', 'Q9UKB1', 'RANKL'})"
"frozenset({'RANKL', 'Q9UKJ1', 'O43598'})"
"frozenset({'Q9HCE1', 'Q3YEC7', 'RANKL'})"
"frozenset({'Q9GZQ8', 'RANKL', 'O94817'})"
"frozenset({'RANKL', 'Q6UVK1', 'P60953'})"
"frozenset({'RANKL', 'Q96EF6', 'Q52LG2'})"
"frozenset({'P02768', 'Q15758', 'RANKL'})"
"frozenset({'Q5MJ10', 'RANKL', 'Q02447'})"
"frozenset({'RANKL', 'P06899', 'P16104'})"
"frozenset({'Q13573', 'P49116', 'RANKL'})"
"frozenset({'P15924', 'Q9Y5U4', 'RANKL'})"
"frozenset({'RANKL', 'O14980', 'P62487'})"
"frozenset({'Q08AM6', 'RANKL', 'Q9BSG0'})"
"frozenset({'P16220', 'RANKL', 'P20396'})"
"frozenset({'RANKL', 'P17600', 'Q8IV48'})"
"frozenset({'O14647', 'O75386', 'RANKL'})"
"frozenset({'RANKL', 'Q15038', 'Q96K80'})"
"frozenset({'RANKL', 'P52294', 'Q9Y2X3'})"
"frozenset({'RANKL', 'O75600', 'O76031'})"
"frozenset({'Q9NQW6', 'RANKL', 'P52907'})"
"frozenset({'Q8N143', 'RANKL', 'O15162'})"
"frozenset({'RANKL', 'Q9BZW7', 'Q8N5R6'})"
"frozenset({'RANKL', 'P62829', 'P02751'})"
"frozenset({'RANKL', 'Q9UK32', 'Q9P0N9'})"
"frozenset({'Q00839', 'RANKL', 'Q7KZF4'})"
"frozenset({'RANKL', 'Q12962', 'Q15365'})"
"frozenset({'RANKL', 'O75360', 'Q9BQ83'})"
"frozenset({'RANKL', 'Q6P2E9', 'Q8IU60'})"
"frozenset({'RANKL', 'P43631', 'Q9BRR3'})"
"frozenset({'Q13547', 'RANKL', 'P04198'})"
"frozenset({'P04040', 'RANKL', 'P98177'})"
"frozenset({'RANKL', 'Q969Y2', 'P01876'})"
"frozenset({'P14784', 'RANKL', 'O15524'})"
"frozenset({'Q9Y5S8', 'P63000', 'RANKL'})"
"frozenset({'Q5TGU0', 'Q9UJ14', 'RANKL'})"
"frozenset({'P18887', 'Q07021', 'RANKL'})"
"frozenset({'Q9H3C7', 'Q9UKB1', 'RANKL'})"
"frozenset({'RANKL', 'P09651', 'Q13423'})"
"frozenset({'Q9Y572', 'RANKL', 'O43795'})"
"frozenset({'Q92925', 'P35226', 'RANKL'})"
"frozenset({'P60763', 'Q9P107', 'RANKL'})"
"frozenset({'RANKL', 'P61201', 'Q9Y3I1'})"
"frozenset({'Q14790', 'RANKL', 'Q6GQQ9'})"
"frozenset({'Q9HCE1', 'Q01970', 'RANKL'})"
"frozenset({'Q6UXL0', 'RANKL', 'P29460'})"
"frozenset({'RANKL', 'P19838', 'P48745'})"
"frozenset({'RANKL', 'P08648', 'P49759'})"
"frozenset({'P62079', 'RANKL', 'Q86VR2'})"
"frozenset({'RANKL', 'Q6MZM0', 'Q96GX9'})"
"frozenset({'Q99880', 'RANKL', 'Q9UBN7'})"
"frozenset({'P84022', 'RANKL', 'O43541'})"
"frozenset({'RANKL', 'Q9BQ89', 'Q9BST9'})"
"frozenset({'RANKL', 'P78362', 'Q9Y4B5'})"
"frozenset({'RANKL', 'O94762', 'P62487'})"
"frozenset({'RANKL', 'Q9HAC7', 'Q10713'})"
"frozenset({'Q9HCE1', 'Q6PKC3', 'RANKL'})"
"frozenset({'RANKL', 'P49761', 'P38159'})"
"frozenset({'P11245', 'P08069', 'RANKL'})"
"frozenset({'RANKL', 'Q8WXK1', 'P09622'})"
"frozenset({'Q12905', 'RANKL', 'O43390'})"
"frozenset({'RANKL', 'P63104', 'P42345'})"
"frozenset({'F7VJQ1', 'RANKL', 'Q9BRJ6'})"
"frozenset({'RANKL', 'P09234', 'Q9H0R8'})"
"frozenset({'RANKL', 'O43306', 'Q9UK08'})"
"frozenset({'P63167', 'RANKL', 'Q13153'})"
"frozenset({'P61019', 'RANKL', 'P13804'})"
"frozenset({'RANKL', 'Q96CW5', 'P62917'})"
"frozenset({'Q14872', 'P32247', 'RANKL'})"
"frozenset({'RANKL', 'Q9NZ71', 'Q9Y6M0'})"
"frozenset({'RANKL', 'Q9Y6M7', 'Q12950'})"
"frozenset({'P36578', 'RANKL', 'P62829'})"
"frozenset({'RANKL', 'Q9UBU9', 'O15533'})"
"frozenset({'Q9H9S0', 'Q5VYK3', 'RANKL'})"
"frozenset({'Q13315', 'RANKL', 'Q15772'})"
"frozenset({'RANKL', 'Q6PID8', 'P32322'})"
"frozenset({'P17612', 'Q8NGX6', 'RANKL'})"
"frozenset({'RANKL', 'Q9BW91', 'Q86X76'})"
"frozenset({'P51668', 'RANKL', 'Q8IUQ4'})"
"frozenset({'Q96BA8', 'RANKL', 'Q9UHJ9'})"
"frozenset({'Q13315', 'Q9UIG0', 'RANKL'})"
"frozenset({'P06748', 'RANKL', 'Q16695'})"
"frozenset({'P61956', 'Q8WXI9', 'RANKL'})"
"frozenset({'RANKL', 'Q8N3U4', 'Q29RF7'})"
"frozenset({'Q14627', 'RANKL', 'P01571'})"
"frozenset({'Q9UNF0', 'RANKL', 'Q05209'})"
"frozenset({'O75208', 'Q9NQE9', 'RANKL'})"
"frozenset({'RANKL', 'P27635', 'Q00325'})"
"frozenset({'O75925', 'RANKL', 'P49715'})"
"frozenset({'RANKL', 'Q9NXV2', 'Q13617'})"
"frozenset({'RANKL', 'Q04724', 'Q9UGL9'})"
"frozenset({'Q13485', 'Q06710', 'RANKL'})"
"frozenset({'RANKL', 'P38919', 'Q9Y657'})"
"frozenset({'RANKL', 'Q02878', 'P05386'})"
"frozenset({'Q9NQC3', 'Q9UBY8', 'RANKL'})"
"frozenset({'RANKL', 'O43731', 'Q9H4A9'})"
"frozenset({'Q68EM7', 'P08134', 'RANKL'})"
"frozenset({'Q99661', 'RANKL', 'P61964'})"
"frozenset({'RANKL', 'Q9HB75', 'P02771'})"
"frozenset({'RANKL', 'Q9Y275', 'P04440'})"
"frozenset({'P15153', 'RANKL', 'Q53QZ3'})"
"frozenset({'RANKL', 'O14980', 'Q8IU85'})"
"frozenset({'Q13371', 'Q8N8W4', 'RANKL'})"
"frozenset({'Q14249', 'RANKL', 'Q96GD4'})"
"frozenset({'P07355', 'P62330', 'RANKL'})"
"frozenset({'Q9UIF3', 'RANKL', 'Q9H3R5'})"
"frozenset({'P01833', 'O60216', 'RANKL'})"
"frozenset({'Q9NQG5', 'P38398', 'RANKL'})"
"frozenset({'Q9UHV7', 'RANKL', 'O95402'})"
"frozenset({'Q96BA8', 'RANKL', 'Q9NZ01'})"
"frozenset({'RANKL', 'P33991', 'Q9UNS1'})"
"frozenset({'RANKL', 'O15042', 'Q99459'})"
"frozenset({'RANKL', 'P27105', 'O43264'})"
"frozenset({'P48730', 'RANKL', 'O00327'})"
"frozenset({'Q9BYR7', 'RANKL', 'Q7RTU3'})"
"frozenset({'RANKL', 'O95786', 'Q9Y6I4'})"
"frozenset({'RANKL', 'O15194', 'O95863'})"
"frozenset({'Q9UNH6', 'RANKL', 'O95219'})"
"frozenset({'Q969U7', 'P28070', 'RANKL'})"
"frozenset({'P22694', 'RANKL', 'Q96RC9'})"
"frozenset({'Q9NRM7', 'RANKL', 'Q4VCS5'})"
"frozenset({'RANKL', 'Q9UQM7', 'P37840'})"
"frozenset({'RANKL', 'Q9UJW3', 'Q9Y692'})"
"frozenset({'RANKL', 'P43268', 'Q9H3D4'})"
"frozenset({'O75478', 'O60508', 'RANKL'})"
"frozenset({'P04629', 'RANKL', 'Q96HY7'})"
"frozenset({'RANKL', 'P48643', 'Q99700'})"
"frozenset({'RANKL', 'O95613', 'Q567V2'})"
"frozenset({'RANKL', 'Q6UB99', 'Q9H0H5'})"
"frozenset({'P35240', 'RANKL', 'P50914'})"
"frozenset({'RANKL', 'P51965', 'P33778'})"
"frozenset({'P49815', 'RANKL', 'P27361'})"
"frozenset({'RANKL', 'Q8IYR0', 'P50222'})"
"frozenset({'O15372', 'RANKL', 'P48634'})"
"frozenset({'RANKL', 'Q6IFH4', 'P62873'})"
"frozenset({'RANKL', 'Q9UBU6', 'Q96G27'})"
"frozenset({'P28221', 'Q9UBI6', 'RANKL'})"
"frozenset({'RANKL', 'P21333', 'Q0ZGT2'})"
"frozenset({'Q8N2W9', 'RANKL', 'P42229'})"
"frozenset({'RANKL', 'Q92569', 'O15530'})"
"frozenset({'P61244', 'RANKL', 'Q4V328'})"
"frozenset({'P08047', 'RANKL', 'P20702'})"
"frozenset({'Q9P2E9', 'RANKL', 'Q01844'})"
"frozenset({'Q9BVG8', 'O95171', 'RANKL'})"
"frozenset({'P49286', 'RANKL', 'P27824'})"
"frozenset({'Q14746', 'Q9H9E3', 'RANKL'})"
"frozenset({'P67809', 'Q86VP6', 'RANKL'})"
"frozenset({'P61244', 'RANKL', 'Q92905'})"
"frozenset({'Q07890', 'Q9UJF2', 'RANKL'})"
"frozenset({'Q06323', 'P30048', 'RANKL'})"
"frozenset({'RANKL', 'Q14164', 'Q9Y277'})"
"frozenset({'Q8IYW5', 'RANKL', 'O95071'})"
"frozenset({'P11233', 'RANKL', 'Q9NVH2'})"
"frozenset({'RANKL', 'P16402', 'P33992'})"
"frozenset({'P53041', 'RANKL', 'P31948'})"
"frozenset({'RANKL', 'P61163', 'O00505'})"
"frozenset({'P62191', 'RANKL', 'Q8N163'})"
"frozenset({'P05388', 'RANKL', 'P46778'})"
"frozenset({'RANKL', 'Q9Y4R8', 'O00555'})"
"frozenset({'RANKL', 'P23396', 'Q7L2J0'})"
"frozenset({'O96028', 'RANKL', 'P42285'})"
"frozenset({'RANKL', 'Q8NGR2', 'P49407'})"
"frozenset({'P56556', 'Q9Y375', 'RANKL'})"
"frozenset({'RANKL', 'Q71DI3', 'Q92466'})"
"frozenset({'O15353', 'Q86UP2', 'RANKL'})"
"frozenset({'RANKL', 'Q6NZI2', 'Q9C086'})"
"frozenset({'RANKL', 'P27361', 'Q9P2W3'})"
"frozenset({'O75607', 'RANKL', 'P27635'})"
"frozenset({'RANKL', 'P29317', 'O95782'})"
"frozenset({'RANKL', 'Q96FW1', 'Q9UII2'})"
"frozenset({'Q9NZN4', 'O94973', 'RANKL'})"
"frozenset({'P25054', 'RANKL', 'Q8IVI9'})"
"frozenset({'RANKL', 'P0C853', 'Q8TCT0'})"
"frozenset({'P25098', 'Q8NGI4', 'RANKL'})"
"frozenset({'Q96T37', 'Q99873', 'RANKL'})"
"frozenset({'RANKL', 'Q8NBU5', 'Q96G97'})"
"frozenset({'RANKL', 'P18887', 'P38398'})"
"frozenset({'P31947', 'RANKL', 'Q9BWT1'})"
"frozenset({'RANKL', 'P06746', 'Q9BPX3'})"
"frozenset({'P62879', 'Q14832', 'RANKL'})"
"frozenset({'Q9Y2L9', 'P84022', 'RANKL'})"
