NODEID	prize
BCKD_HUMAN	1.630588813414638
J3QQJ0_HUMAN	1.6283890950706992
PSIP1_HUMAN	1.625271323331981
PRR12_HUMAN	1.625181279988604
ZZZ3_HUMAN	1.625181279988604
RN169_HUMAN	1.625181279988604
NCK5L_HUMAN	1.625181279988604
FOXK2_HUMAN	1.625008982169042
TYB10_HUMAN	1.623366530478342
NOSIP_HUMAN	1.6231317053084626
LC7L2_HUMAN	1.6231317053084626
RLIG1_HUMAN	1.622993700947564
SPT4H_HUMAN	1.6203457919362023
NSE2_HUMAN	1.618118054418137
DHX30_HUMAN	1.6168480219685335
EGLN1_HUMAN	1.614854310072849
PTSS1_HUMAN	1.6139697076023756
CA131_HUMAN	1.6139697076023756
IKZF1_HUMAN	1.6139697076023756
FACD2_HUMAN	1.611266629431071
BT2A1_HUMAN	1.610393863373781
PDE3B_HUMAN	1.6098048778662402
4EBP3_HUMAN	1.608898667913959
ZN598_HUMAN	1.6066377596960149
VIME_HUMAN	1.6047294192141035
A0A5E8_HUMAN	1.603907509952331
NOL8_HUMAN	1.603907509952331
TEBP_HUMAN	1.603907509952331
MARCS_HUMAN	1.6016262103462997
EMSY_HUMAN	1.601107803033725
TMED2_HUMAN	1.601064624453597
UBN1_HUMAN	1.601064624453597
INAR1_HUMAN	1.6004867491643342
TLK2_HUMAN	1.6004867491643342
BOREA_HUMAN	1.5987537264652687
MBLC1_HUMAN	1.596365603301689
C2CD5_HUMAN	1.594359049740105
LMBD2_HUMAN	1.593257221651549
MTMR4_HUMAN	1.5867062539232395
RFTN1_HUMAN	1.5867062539232395
A8K727_HUMAN	1.5867062539232395
CEP95_HUMAN	1.5863495754611554
B5MCU0_HUMAN	1.5863495754611554
KIF1B_HUMAN	1.5863495754611554
RASF5_HUMAN	1.5860233224503275
AFF4_HUMAN	1.5860233224503275
THOC2_HUMAN	1.5846150343713394
TFDP2_HUMAN	1.5846150343713394
J3KN59_HUMAN	1.5838005455677533
TIA1_HUMAN	1.5838005455677533
FBX42_HUMAN	1.5836658366009186
A0A0J9YWL0_HUMAN	1.5774447536145375
LEO1_HUMAN	1.576851257996113
GIPC1_HUMAN	1.5764803833226075
I2BP2_HUMAN	1.5758455443241708
RWDD4_HUMAN	1.5752653922867537
MAST4_HUMAN	1.574150295475778
MAP1S_HUMAN	1.5697896741692865
BRAP_HUMAN	1.562145663762073
BRPF1_HUMAN	1.5613449534678685
MORC3_HUMAN	1.5597182751399368
KLF13_HUMAN	1.5593568988240107
UBR4_HUMAN	1.5593568988240107
MOV10_HUMAN	1.5587155374692414
NUMB_HUMAN	1.5583262707564272
ALKB5_HUMAN	1.5576469662179655
HNRL1_HUMAN	1.5576469662179655
SRGP3_HUMAN	1.55630259723018
I1E4Y6_HUMAN	1.55630259723018
ARI3A_HUMAN	1.553229166435797
ACTB_HUMAN	1.553229166435797
RCOR1_HUMAN	1.553229166435797
LRCH3_HUMAN	1.553229166435797
NUMBL_HUMAN	1.553229166435797
SCML2_HUMAN	1.553229166435797
H7C494_HUMAN	1.553229166435797
J3KPH8_HUMAN	1.553229166435797
SIX6_HUMAN	1.553229166435797
E7ERS3_HUMAN	1.551636854535616
HD_HUMAN	1.551636854535616
PMYT1_HUMAN	1.551636854535616
RBM39_HUMAN	1.551511002861387
SPAST_HUMAN	1.551511002861387
CUTC_HUMAN	1.549335131113205
SHAN2_HUMAN	1.5484813148031706
RUNX1_HUMAN	1.5467490697478377
CATIN_HUMAN	1.544011596513742
SMCO4_HUMAN	1.5425987598831323
KIF14_HUMAN	1.5421741826769957
HMGA1_HUMAN	1.5414008330832916
RS3_HUMAN	1.5409742972892138
SGT1_HUMAN	1.5374294639604158
EPN1_HUMAN	1.5348290417612744
H7C2Q8_HUMAN	1.53334867204404
Z280C_HUMAN	1.5317923423127593
ATG2B_HUMAN	1.5312360416149495
TRRAP_HUMAN	1.530978566649734
RRP15_HUMAN	1.530978566649734
IBP2_HUMAN	1.530585166912765
RL35_HUMAN	1.530585166912765
SP130_HUMAN	1.5299457846891635
KIF2A_HUMAN	1.529193301956704
COASY_HUMAN	1.5278819476884955
GRDN_HUMAN	1.525478926350487
FUBP3_HUMAN	1.525285823427137
LIPB1_HUMAN	1.52366361999421
ATAT_HUMAN	1.5233702471669923
DOK2_HUMAN	1.5228442562900155
D3DQV9_HUMAN	1.521921608227538
CDS2_HUMAN	1.521837471774267
ZEP1_HUMAN	1.521837471774267
TGFA1_HUMAN	1.518843374947793
REEP4_HUMAN	1.5153527618285414
ARHG1_HUMAN	1.5151231030186672
A0A0J9YYD9_HUMAN	1.5151231030186672
SRSF8_HUMAN	1.5126987508397562
GPTC8_HUMAN	1.5095282736803597
TPR_HUMAN	1.5067032141687422
E2F3_HUMAN	1.5067032141687422
PMS2_HUMAN	1.500450124285322
KBTB7_HUMAN	1.5001236856081273
DOCK7_HUMAN	1.4991713079622904
INF2_HUMAN	1.4991713079622904
KDM6B_HUMAN	1.4991713079622904
CISD3_HUMAN	1.4989888127394944
MS18A_HUMAN	1.4986862331154844
TREF1_HUMAN	1.4986862331154844
ADRM1_HUMAN	1.498638296123168
X6RLX0_HUMAN	1.498638296123168
H3BQL3_HUMAN	1.498638296123168
ABCF2_HUMAN	1.4981130172751085
KIF4A_HUMAN	1.4962166717747136
PEX3_HUMAN	1.4938112941438502
HNRPD_HUMAN	1.4937444379141005
RHG15_HUMAN	1.492781918994018
ZKSC8_HUMAN	1.4917764239854727
TBD2B_HUMAN	1.4917764239854727
KIFC1_HUMAN	1.4917764239854727
PER1_HUMAN	1.4872646212864058
TMF1_HUMAN	1.4844341997257475
A0A0G2JNZ2_HUMAN	1.4831620582394172
PLIN3_HUMAN	1.481077721531142
SPTB2_HUMAN	1.4805861772647626
ITFG2_HUMAN	1.480219922066905
A0A0U1RRH7_HUMAN	1.478743639043696
INT3_HUMAN	1.47704849491289
A0A024R4E5_HUMAN	1.4744322137737111
E9PJ55_HUMAN	1.4741661518581666
PAK4_HUMAN	1.473348891568368
LMBL3_HUMAN	1.4664663535517233
RRP1B_HUMAN	1.4659087622757931
IPYR_HUMAN	1.4651206340344114
PRC2B_HUMAN	1.462102021086222
ABL1_HUMAN	1.4600214671135892
ATP9B_HUMAN	1.4595842003311976
KIF22_HUMAN	1.4594594113221078
CB068_HUMAN	1.4576375808977051
SMRC1_HUMAN	1.4576375808977051
PCX3_HUMAN	1.4576375808977051
GUAA_HUMAN	1.4574508741014025
J3KPF0_HUMAN	1.4570838456002488
ALG3_HUMAN	1.4569641682536676
CD3Z_HUMAN	1.456273589935328
MADD_HUMAN	1.455795107080136
NUP93_HUMAN	1.4506568843932597
UBN2_HUMAN	1.4452368742932693
GAB3_HUMAN	1.4424549898390118
MUS81_HUMAN	1.4371602289363188
MGMT_HUMAN	1.4364871925598512
WIPF2_HUMAN	1.4364871925598512
ASHWN_HUMAN	1.4364871925598512
I17RA_HUMAN	1.436131077602721
ZN573_HUMAN	1.4357694665997545
C9J7T7_HUMAN	1.4332804246591722
ETS1_HUMAN	1.432391983160914
PSA5_HUMAN	1.432391983160914
IFG15_HUMAN	1.4315219662451866
TACC1_HUMAN	1.4274553490164978
CD3E_HUMAN	1.4270205175131458
UBF1_HUMAN	1.4265158906429751
RFX7_HUMAN	1.4245729184327107
RBMX2_HUMAN	1.4221072948726277
ZN330_HUMAN	1.4203653481358378
NFAC3_HUMAN	1.4200481489287875
DEN1B_HUMAN	1.4200481489287875
A0A0C4DFM7_HUMAN	1.4177864760910868
KDIS_HUMAN	1.4170719101299214
MTG8R_HUMAN	1.4170719101299214
KI13B_HUMAN	1.4170719101299214
SZRD1_HUMAN	1.4167301823964789
BAZ1B_HUMAN	1.4141155725530086
PSF2_HUMAN	1.4141155725530086
A0A0A0MRR7_HUMAN	1.4141148092544975
CHSP1_HUMAN	1.4140634399725864
NGAP_HUMAN	1.4140634399725864
LPIN1_HUMAN	1.4139384363862515
CD5_HUMAN	1.4134962460604463
RYBP_HUMAN	1.4130726650170624
H7BZJ3_HUMAN	1.4079714054211705
SEPT9_HUMAN	1.4077462420892584
SND1_HUMAN	1.4077462420892584
TOP1_HUMAN	1.407165160730767
UBA1_HUMAN	1.4055026873551124
ZN106_HUMAN	1.4042785122991548
UBXN7_HUMAN	1.4027498920199597
PAPOG_HUMAN	1.4012255401070153
CHD4_HUMAN	1.398338110192834
JUNB_HUMAN	1.398338110192834
PSN1_HUMAN	1.3955225663490065
M0QXA7_HUMAN	1.3954546462122803
CHIP_HUMAN	1.3951713002688575
G5EA09_HUMAN	1.3945555670580556
ACTY_HUMAN	1.3929551436380998
SNRK_HUMAN	1.386059858172826
A0A0A0MTC5_HUMAN	1.3857922789405932
BAG6_HUMAN	1.381734440271269
F5H8D7_HUMAN	1.381311096353027
ZN397_HUMAN	1.3790844369432236
CCDC9_HUMAN	1.3790844369432236
PRSR1_HUMAN	1.3790708641788665
FMNL1_HUMAN	1.378708531371344
ACAP1_HUMAN	1.378708531371344
MINT_HUMAN	1.3740579455411437
MEF2A_HUMAN	1.372105870811973
PATL1_HUMAN	1.372105870811973
KDM2A_HUMAN	1.372105870811973
PKHA1_HUMAN	1.370439810950771
B4E0Y9_HUMAN	1.3650013905568206
LDB1_HUMAN	1.3638978446465069
PPM1G_HUMAN	1.3638978446465069
B1AM27_HUMAN	1.3638978446465069
PTTG_HUMAN	1.362621012484477
RSF1_HUMAN	1.3597869554337356
MEF2D_HUMAN	1.355687628501374
E9PNT2_HUMAN	1.3510999693925152
FAF1_HUMAN	1.3507891200859448
ZBED4_HUMAN	1.3462298959658738
RBGP1_HUMAN	1.3459376771082716
UBAP2_HUMAN	1.3459376771082716
ABLM1_HUMAN	1.3459376771082716
E41L2_HUMAN	1.3459376771082716
EHBP1_HUMAN	1.3445089856069514
ZCCHV_HUMAN	1.3445089856069514
BMP2K_HUMAN	1.3421465341377865
TESK2_HUMAN	1.342136945246755
E7EPT4_HUMAN	1.3399916693835972
MFF_HUMAN	1.3393202241362625
ELP4_HUMAN	1.3390674987148612
TPC2A_HUMAN	1.336601117149929
WBP2_HUMAN	1.336601117149929
A0A0A0MT60_HUMAN	1.3303932882739926
R3HD1_HUMAN	1.325699598575591
VRK3_HUMAN	1.325699598575591
CNOT4_HUMAN	1.3225681523274029
A0A087WWF6_HUMAN	1.321912323523786
CO039_HUMAN	1.321912323523786
FADD_HUMAN	1.3219024088198772
PSD11_HUMAN	1.3182975778427108
KKCC2_HUMAN	1.3180526639899417
SHB_HUMAN	1.3153136536263887
TIM50_HUMAN	1.3124760170954974
ZBT40_HUMAN	1.3119173775121502
HS105_HUMAN	1.311829224711046
RPA43_HUMAN	1.3114040854518267
DDX55_HUMAN	1.3099985711203703
FANCJ_HUMAN	1.3054621506029551
PRDX6_HUMAN	1.3036944847038232
C2C2L_HUMAN	1.3025993654945351
K1C9_HUMAN	1.3012384398573682
TB10A_HUMAN	1.291913505353536
TDIF2_HUMAN	1.289184704701846
SAFB1_HUMAN	1.289184704701846
OSBL3_HUMAN	1.2849550851075413
EXOC4_HUMAN	1.2834606945086136
E7EQS8_HUMAN	1.277233313737906
CSKI1_HUMAN	1.2766428307525943
A0A0A0MQU4_HUMAN	1.2747712441742238
MAST2_HUMAN	1.2747712441742238
E7EVB6_HUMAN	1.2747712441742238
MDC1_HUMAN	1.2736999749815556
DPOA2_HUMAN	1.273410703338121
RN114_HUMAN	1.2718500041542673
INT1_HUMAN	1.2692161465227425
P5CR2_HUMAN	1.2692161465227425
PRPF3_HUMAN	1.26312637564306
STML2_HUMAN	1.2606316627801153
CDK17_HUMAN	1.2606316627801153
F5H527_HUMAN	1.2600223449685397
PNKD_HUMAN	1.259550361396689
M0R226_HUMAN	1.25874242722772
TBCE_HUMAN	1.25874242722772
ZCHC8_HUMAN	1.254357705738553
UCK2_HUMAN	1.254357705738553
CPZIP_HUMAN	1.254357705738553
EDF1_HUMAN	1.254357705738553
BRD1_HUMAN	1.2528130397867507
SIN3A_HUMAN	1.2522578417768275
CA174_HUMAN	1.2515272999610367
SOX4_HUMAN	1.2478890430709089
RBBP5_HUMAN	1.2475593922253896
FIZ1_HUMAN	1.2470766183852005
WAPL_HUMAN	1.2437444782694829
RBM26_HUMAN	1.2426795081873598
TM230_HUMAN	1.2418536980236523
AN32A_HUMAN	1.2396318901092034
KDM2B_HUMAN	1.2395522882104963
MTFR1_HUMAN	1.2392179222024022
SMCA5_HUMAN	1.2390939190066692
J3KTL2_HUMAN	1.2314350027874297
AFG1L_HUMAN	1.2214395107571645
X6RAL5_HUMAN	1.2214395107571645
STX4_HUMAN	1.21982850700671
TMCO6_HUMAN	1.2170234258276496
A0A0A0MT22_HUMAN	1.213667888116882
TAGAP_HUMAN	1.211178504714197
ATN1_HUMAN	1.211178504714197
RBM6_HUMAN	1.210366578067677
CT2NL_HUMAN	1.210366578067677
ZAP70_HUMAN	1.2090669777370142
S4R347_HUMAN	1.2086702565688232
KCTD9_HUMAN	1.2074600584781503
CCDC6_HUMAN	1.2008769173364633
A0A0D9SF60_HUMAN	1.2008769173364633
TBB2B_HUMAN	1.1988524735897537
GABPA_HUMAN	1.196508717755136
RLA2_HUMAN	1.1958261054040045
PSMD2_HUMAN	1.1954554880085198
Q9NPA5_HUMAN	1.1935372180611366
LIMD1_HUMAN	1.190607333317505
SCPDL_HUMAN	1.188872309904105
GYS1_HUMAN	1.188872309904105
RED_HUMAN	1.1878250534090182
TCAB1_HUMAN	1.1865290485394648
ACBP_HUMAN	1.1839392587237012
SPAG7_HUMAN	1.1834390080524702
MK14_HUMAN	1.1834390080524702
PCBP2_HUMAN	1.179739158975082
B0QYS7_HUMAN	1.1790711506753633
LCK_HUMAN	1.1790711506753633
H33_HUMAN	1.1783755536979346
EMC5_HUMAN	1.173901663292787
RFX5_HUMAN	1.171520785487593
SMC4_HUMAN	1.171520785487593
NSUN5_HUMAN	1.170050718503766
PIAS1_HUMAN	1.1681182680530655
K1C10_HUMAN	1.1652764267874487
LAGE3_HUMAN	1.1652764267874487
DMXL2_HUMAN	1.1647377477877603
ARBK2_HUMAN	1.1626041254547057
F8W9L8_HUMAN	1.1626041254547057
FZR1_HUMAN	1.1603735977113108
TMX1_HUMAN	1.1593642064456229
RRAS2_HUMAN	1.156427252329124
C9JA08_HUMAN	1.156208778971734
ARM10_HUMAN	1.156208778971734
PP6R3_HUMAN	1.156208778971734
NSRP1_HUMAN	1.1534793335105478
CNBP_HUMAN	1.1525590608925138
CRIP2_HUMAN	1.152390933348122
P53_HUMAN	1.151807870311012
NOC2L_HUMAN	1.1442551046759946
J3KNR0_HUMAN	1.143363662798499
RAVR2_HUMAN	1.143048359008893
ATX10_HUMAN	1.1412670168811665
DOK1_HUMAN	1.1355799997588671
A0A0A0MQS2_HUMAN	1.1299340550653791
COMD6_HUMAN	1.128900486251755
LMNB2_HUMAN	1.1275374703528738
EI24_HUMAN	1.1243593918876376
A0A087WTW0_HUMAN	1.1180470836417982
PGM2_HUMAN	1.1178546649914076
Q5HY81_HUMAN	1.1121118109072743
LAT_HUMAN	1.1115393335893018
MCM3_HUMAN	1.111027922417744
PACN3_HUMAN	1.1105882253298058
D4PHA4_HUMAN	1.1098582831892392
HAUS8_HUMAN	1.1054250730101307
GBF1_HUMAN	1.1054250730101307
AKT1_HUMAN	1.104840709561845
DDRGK_HUMAN	1.1002324397496726
SFR19_HUMAN	1.0967187621892156
C1TM_HUMAN	1.0940639419500142
SELK_HUMAN	1.0940639419500142
E9PFI5_HUMAN	1.0926831622151392
PSMD4_HUMAN	1.0910671549306885
SEPT6_HUMAN	1.0880741151441735
NOP56_HUMAN	1.087160586916168
RBX1_HUMAN	1.086769181236134
CPPED_HUMAN	1.0860017014311272
PRP4K_HUMAN	1.0829321344921683
A0A087WUT6_HUMAN	1.080793816542294
SYTC_HUMAN	1.0770238031876582
SCMC1_HUMAN	1.0730463251789988
ITPI2_HUMAN	1.0719684141051082
DMAP1_HUMAN	1.071577068546023
DCA10_HUMAN	1.0694030417898757
WDR75_HUMAN	1.0677297524298175
CH60_HUMAN	1.0657634082295693
EVL_HUMAN	1.0644695104547544
AJUBA_HUMAN	1.063666825180044
KATIP_HUMAN	1.0627849111635628
M3K20_HUMAN	1.0519697889423665
G1UD79_HUMAN	1.04739233499352
RAF1_HUMAN	1.045668159710195
F241B_HUMAN	1.0441422484606755
VIR_HUMAN	1.042396269280326
PP16B_HUMAN	1.0390585238828396
J3QTA6_HUMAN	1.0386996097261536
UBE2O_HUMAN	1.028488954102181
MYO5A_HUMAN	1.0254285457955026
E7EV07_HUMAN	1.022182932984924
4EBP2_HUMAN	1.0196538521636485
NCOR1_HUMAN	1.0185667849408584
DAP1_HUMAN	1.016504798868468
REPS1_HUMAN	1.0162008775157336
SOX1_HUMAN	1.0153622127624502
FYV1_HUMAN	1.0142648815187705
A0A1B0GTN9_HUMAN	1.0109627568592905
SRA1_HUMAN	1.0096828639556032
UIF_HUMAN	1.0096828639556032
JHD2C_HUMAN	1.0094992600098456
APTX_HUMAN	1.0084603804047647
J3KQL8_HUMAN	1.0077614527324577
AXIN1_HUMAN	1.005808582397118
RTN4_HUMAN	1.0051920614387837
J3KR72_HUMAN	1.0037550381491789
PARP6_HUMAN	1.003196032647505
T184C_HUMAN	1.0022879202716266
