NODEID	prize	active
Q9VMD7	0.13105287475921804	True
Q9VFX0	0.005375625615635932	True
Q9W3X6	0.4219346515299547	True
P07190	0.7087531063082819	True
Q9W401	1.1947796388981673	True
Q9VY05	0.28098584042136426	True
P06754	0.4975022719638453	True
Q9VFQ9	0.3594198567414443	True
A1ZBJ2	0.10843597185428179	True
Q8SXQ1	0.5520222062133753	True
Q9V7N5	0.3359335080804389	True
P09180	0.5530385229083671	True
P29845	0.15345907399767666	True
P08144	0.9324607427607758	True
Q95SI7	1.099493333822966	True
P00334	0.04926654911066468	True
M9PHG2	0.12970218628870492	True
A0A0B4KHN1	0.7628918614024882	True
P54611	0.6295816470787096	True
Q9VSA3	0.38609862201355705	True
A0A0B4KHJ9	0.6246956405716102	True
Q9W0J9	0.6969438427306456	True
Q9V3J1	0.7334908692126284	True
Q26365	0.7588568484379592	True
A0A6H2EG56	0.485429770130537	True
A1Z8Z9	0.2490442781798622	True
Q9VB69	1.1947796388981673	True
M9PCC1	0.9541084028442859	True
Q06559	0.17162349598320203	True
Q94523	0.8388071110145741	True
Q9VBP6	0.8359458770408432	True
A0A0B4LGB7	0.7525594754313636	True
Q8MT58	0.12370049706283662	True
M9PJN8	0.0454936361805733	True
X2JCV2	0.8827969470272118	True
P08736	0.127055913023302	True
A4V0U4	0.5948897687520859	True
Q9VVU1	0.8960481555808034	True
A1ZAA5	0.6246956405716102	True
Q3YMU0	0.4830929501509672	True
Q9VY04	0.5112776168389043	True
Q9W247	0.7628918614024882	True
Q9Y119	0.296093205344459	True
M9PEC8	0.09609080796687176	True
Q9VTK9	0.9541084028442859	True
Q9VUC1	0.062144324382727656	True
Q9VQB4	0.08045011219494802	True
Q9VJ44	0.4524387303176438	True
Q8IQZ7	0.5343038930112238	True
O01666	0.2333012153983866	True
Q9VQ61	0.4219346515299547	True
Q9VJ43	0.9541084028442859	True
Q7K511	0.8944745840790439	True
X2J5G6	0.23440718225255663	True
P29613	0.4850981200702405	True
Q53YH3	0.296067771803635	True
P07486	0.07601852061825674	True
Q9W5R8	0.372504012071138	True
A1Z7H3	0.1302042001186159	True
Q9W058	1.1685040012340646	True
Q7JXB5	0.8827969470272118	True
Q01604	0.19813075520612256	True
Q9VD01	0.7818041998642433	True
Q9VYR1	0.4219346515299547	True
Q9VBT7	0.8972994723790747	True
Q9NJH0	1.099493333822966	True
P29310	0.331104193677065	True
Q7JYW9	0.22574618950729614	True
M9PB84	0.2218331132214519	True
Q9VSW2	0.6762433931765162	True
Q8T8W3	0.567103653534937	True
Q9VHR8	0.2333012153983866	True
Q9VIX4	0.723941548329903	True
Q9VKX2	0.4684889956890201	True
Q7KVX1	0.8202032848538674	True
M9PBL3	0.3885187982907294	True
M9PCQ1	0.7282351618323474	True
Q9VUY9	1.1947796388981673	True
A4UZZ4	0.8944745840790439	True
P55830	0.17526512681406237	True
Q7JR58	0.631342750281638	True
Q9VLB7	0.42565589287997047	True
Q7K5K3	0.8944745840790439	True
Q94516	0.464182837266555	True
Q9VKW5	0.44299149680702155	True
Q9VMI3	0.9117826774720743	True
X2J8C3	0.8172022022981845	True
P61851	0.6019849286266769	True
Q9VFW8	0.012356921154659984	True
Q9Y0Y2	0.021693960505687997	True
Q7KRU8	0.7414273542105643	True
Q9VRS6	0.25106992841823006	True
Q7KN94	0.07272220149732683	True
P41042	0.1917703318067864	True
Q8MLN4	0.8944745840790439	True
Q9V3G1	0.05230174347818413	True
P19889	0.8554078133226624	True
Q9VRU1	0.5802032933407986	True
Q9Y112	0.6617810390457948	True
Q7K3B7	1.0404408783921297	True
A0A0B4KHW3	0.429206039555327	True
Q8T0L3	0.0387876020872909	True
Q9VTP4	0.3225672112753037	True
A0A0B4KHF0	0.6938031235680309	True
Q9VFW7	0.08993978205131631	True
Q9VCR0	0.7416889316805496	True
P38979	0.48019719226135815	True
Q7KSQ0	0.029483339230429575	True
Q7K0L5	0.6846465968373641	True
Q9VF51	0.6872988462224319	True
Q24238	1.099493333822966	True
P92177	0.009324073607665745	True
P06605	0.15189978302610316	True
Q7JV69	0.3359335080804389	True
Q9VMF0	0.29127959163794753	True
Q7K485	0.44752814928868634	True
Q9VGM2	0.23894361112637702	True
A1Z843	0.3359335080804389	True
Q9VPE2	0.6475846983071627	True
Q24439	0.009548851618661328	True
A0A0B4LGC0	0.19919904075113393	True
Q9VSL8	0.18565875590421452	True
P18091	0.38609862201355705	True
O16797	0.8172022022981845	True
A0A0B4K6N1	0.723941548329903	True
A1Z9J3	0.1302042001186159	True
P16163	0.0036821160877225033	True
Q7KUC2	0.8981267206332386	True
M9PFK6	0.6015259346927115	True
Q9XYZ9	0.6938031235680309	True
Q0E9F9	0.6134987107516605	True
Q9W4P5	0.9524563988783055	True
Q03427	0.04125602407207233	True
P52029	0.8202032848538674	True
Q9VPX7	0.3225672112753037	True
Q9W1G0	0.9541084028442859	True
Q9V7D2	0.773830439607172	True
Q0E924	0.044110937364925475	True
P36951	0.7628918614024882	True
Q8INL3	0.24141274908454907	True
X2JEX8	1.099493333822966	True
P25007	0.320207103601409	True
P20432	1.0956356850877929	True
Q9VM14	1.1268694927305536	True
Q7K569	1.1947796388981673	True
A0A023GQA5	0.4694652969180756	True
Q7KMM4	0.09806386563637697	True
Q9VCV4	0.7628918614024882	True
Q02748	0.2836046164837331	True
Q7KML2	1.1573391717258588	True
P50882	0.5464548736911679	True
Q23978	0.6814996760415846	True
Q0E8E8	0.3652472227315305	True
Q5BI62	0.2693291970896159	True
P46415	0.4065877169949334	True
Q9VU68	0.005038744861454347	True
Q7JYV3	0.8174339051699547	True
A4UZR3	1.0316550412549563	True
Q24560	0.4083408978594305	True
Q9VCQ9	0.20205977871411795	True
P07192	0.988049011348417	True
Q7KN85	0.38609862201355705	True
O77460	0.8388071110145741	True
Q9VGS2	0.10610960575659213	True
Q9VKI8	0.9715533151027627	True
A1Z7F2	0.44752814928868634	True
Q9VA91	1.1038095716643963	True
Q9V4I1	0.8944745840790439	True
Q00174	0.5763995028496238	True
Q9VAY2	0.34465517041549587	True
A1ZAH8	0.24095090525024665	True
M9PCH6	0.43630371021707115	True
Q8IQZ1	1.1747511166613327	True
Q0KHZ6	0.4843237202379165	True
Q4U2G8	0.9541084028442859	True
P21914	0.6938031235680309	True
O46067	0.35955559522602715	True
P41572	0.17034767773073753	True
Q9VRS4	0.8200179486482201	True
Q9V9X4	0.44752814928868634	True
A0A0B4KHL7	0.12970218628870492	True
Q9V4E0	0.8172022022981845	True
P36241	0.8827969470272118	True
P48159	0.4241393919586443	True
Q9VZU4	1.1038095716643963	True
P41126	0.8690729976156621	True
Q9VRD4	1.099493333822966	True
O46037	0.08882346273908666	True
Q9VBT8	0.6900294730209078	True
Q7JZZ3	0.4467579258512957	True
P29327	0.8167390424519918	True
Q9V7Y2	0.5685053226852499	True
Q7K0E6	0.4219346515299547	True
Q9VK60	0.010704696574462477	True
Q9VMX7	0.8058243929983284	True
Q9VKV2	0.7515991287594701	True
A0A0B4LF52	0.08890127207059408	True
P48148	0.3393425720811962	True
Q8SZY4	0.9351123864802292	True
Q9VDU3	1.1038095716643963	True
Q7JX87	0.6246956405716102	True
Q0KIA8	1.0111011065498732	True
A8JV22	0.7416889316805496	True
O18404	0.7209148887153632	True
Q9VBS6	0.863255277557037	True
A0A0B4KEL0	0.7334908692126284	True
Q9W2G9	0.8827969470272118	True
X2JCS6	0.6294157585642851	True
P80455	0.20177807282501997	True
E2QCG7	0.8827969470272118	True
Q9V9W3	0.6117797971621751	True
Q9W2J4	0.04423297457807596	True
Q9W0A8	0.284110813298223	True
Q9VE00	0.45330341502666266	True
Q9VDY8	0.3706474257035734	True
Q8IRH0	0.516814231421697	True
C6SUW3	0.15345907399767666	True
Q9VBU0	0.320207103601409	True
Q9VG82	0.3910073568814485	True
A1Z892	0.7818041998642433	True
A0A0B4LJ12	0.22529033733357431	True
P17704	0.24396358321381395	True
Q9W2X6	0.07272220149732683	True
P34082	0.44752814928868634	True
X2JDA5	0.008174841587805293	True
Q9W3K9	0.8202032848538674	True
A0A0B4KH34	0.36837733122129374	True
I0DHK3	0.35955559522602715	True
P11997	0.6117797971621751	True
A0A1Z1CH25	0.20481845828912337	True
P33438	0.14126405871085698	True
P48149	0.20205977871411795	True
Q9VG79	0.06691332428589598	True
Q9VG81	0.012356921154659984	True
M9NH07	0.08882346273908666	True
Q9VKU1	0.9541084028442859	True
Q9V396	0.7544388920563967	True
Q8T4C4	0.2063619854100329	True
P84029	0.7857278668854645	True
B5RIR1	0.5343038930112238	True
Q9VDL4	0.0746545307534489	True
Q9VMC6	0.7818041998642433	True
A1Z6N5	0.07408475836541906	True
Q9VJ31	1.1268694927305536	True
C0HKA1	0.4691308643798089	True
Q7K2E1	0.11721871316592895	True
P02843	1.086732185423058	True
M9PE30	0.32724045861870443	True
Q7K1W4	0.8438699159303333	True
Q7K110	0.8690729976156621	True
A1Z7F1	0.8399721853949282	True
Q9VMX8	1.149363492155909	True
Q9V3W0	0.8944745840790439	True
Q9VUW2	0.37715262786640213	True
X2JF59	1.1947796388981673	True
Q9V771	0.8981267206332386	True
X2JB25	0.2014292274071524	True
Q9W1H8	0.03124554248619825	True
Q9VLM8	0.1867190467164224	True
P41094	0.45267830541271953	True
Q9VKF6	0.012356921154659984	True
Q9VN44	0.3359335080804389	True
A0A0B4KGP8	0.589268688453918	True
Q24186	0.27124421911610386	True
Q9U1L2	0.13422079195679104	True
P39018	0.8263986265889414	True
Q24319	0.3225502988405666	True
A0A0B4LFX4	0.036851337333391625	True
P45594	0.5379742681889764	True
X2JCG8	0.0011992025375359733	True
P55841	0.4510466284219826	True
P84040	0.43010471132415284	True
O44386	0.4008821629811958	True
Q8IPG9	0.0783106046113566	True
P61209	0.0036821160877225033	True
Q9W4W5	1.1685040012340646	True
Q9VPB3	0.8960481555808034	True
Q9VNW6	0.033297604631366114	True
Q960J9	0.10073172257213797	True
Q9VJG0	0.5287553369671175	True
Q9VGF3	0.5343038930112238	True
Q9VRP2	0.9270644764422283	True
Q86BP1	0.6900294730209078	True
A0A0B4LHL7	0.005375625615635932	True
Q9VRM8	0.3925735799651025	True
C6SV36	0.12970218628870492	True
P15215	0.01064552012390381	True
A1ZB71	0.9946265826124346	True
Q9VMX9	0.8944745840790439	True
Q09332	0.051888544962012076	True
Q9VAJ9	0.08252145711775773	True
P14318	0.1510654870656954	True
Q9VU78	1.1947796388981673	True
Q9VJ19	0.6762176396088638	True
C0HKF7	0.10338993807102295	True
Q9VWP2	0.14335495982694552	True
A0A0B4LFL3	0.0454936361805733	True
Q07171	0.6383510958264101	True
B5RIV0	0.06574785848701392	True
A1ZB68	0.9270644764422283	True
M9NEW1	0.8827969470272118	True
O61231	0.4041826111315582	True
Q9VX36	0.44752814928868634	True
Q94522	0.10802335323095986	True
Q9VFV9	0.012356921154659984	True
A0A0B4LFD9	0.31157825142931544	True
P91929	0.007624140506488116	True
Q7JWQ7	0.7628918614024882	True
Q9VC18	0.34465517041549587	True
Q7JVH6	0.6938031235680309	True
Q9VAN7	0.8388071110145741	True
P10351	0.4501890261679365	True
Q961Q8	0.8960481555808034	True
Q960D4	0.35913658221788824	True
Q9VBT6	0.9541084028442859	True
Q8IPU0	0.8827969470272118	True
M9PD27	0.0016320190324680042	True
Q9W2J5	0.051888544962012076	True
Q9V3E0	1.1685040012340646	True
Q9VMV5	0.988049011348417	True
Q9VZW7	0.5046884200322878	True
Q9VY92	0.8388071110145741	True
Q9VAW3	1.004595441292923	True
Q7JW48	1.0404408783921297	True
Q9VM12	0.4366036054981811	True
Q9VRL0	0.029639176974385256	True
E1JHQ1	1.099493333822966	True
P41374	0.05230174347818413	True
Q9Y125	0.44752814928868634	True
P25843	0.43302870358778905	True
P07191	0.9060719138045379	True
O16158	0.12668715746368828	True
Q7JRC3	1.0742582450309863	True
Q9V9M7	0.8202032848538674	True
Q27580	0.6554532338797588	True
P08570	0.3125399460459264	True
Q868Z9	0.9276688152594745	True
P15357	0.3497358252902453	True
A0A0B4LGQ1	0.4174469754961949	True
Q9W457	0.7628918614024882	True
P41093	0.3607596666654173	True
Q7JXZ2	0.8388071110145741	True
Q9W0B8	0.0011992025375359733	True
Q9W4U2	0.08045011219494802	True
Q9VRS7	0.5588673740371235	True
Q8IQS5	0.5231729362847392	True
Q9VNF3	0.4531798065251885	True
X2J8F5	0.5873351350806398	True
Q94514	0.35913658221788824	True
Q9VL86	0.2370457289933323	True
Q86B58	0.863255277557037	True
P18432	0.5588673740371235	True
O18332	0.1521248487578234	True
Q9VB10	0.6762433931765162	True
P04814	0.34608826282499777	True
Q9VIG3	0.25301094973660726	True
M9PF96	0.059022625767925836	True
P12646	0.46901007641155196	True
P46222	0.548031313699048	True
Q9VA02	0.9541084028442859	True
P17210	0.485429770130537	True
Q9VUW4	0.5326753075835515	True
A4V4A5	0.17826762974660035	True
Q9VL68	0.4219346515299547	True
O18335	0.33877986981433167	True
Q9VAX7	0.38913740806514757	True
Q9VGQ1	0.26662785503953707	True
Q9VK00	0.4063625345802405	True
Q9VNE9	0.7232302013355327	True
P18053	0.0445257789765374	True
P42281	0.17974085056290853	True
Q9VGT8	0.059022625767925836	True
Q9VCC6	0.8827969470272118	True
Q7KM15	0.2968541039498004	True
Q7KTW5	0.4241393919586443	True
E6EK17	0.0746545307534489	True
Q9VP02	0.2490442781798622	True
O97069	0.9626209955830165	True
Q9VJ28	0.7818041998642433	True
Q9V3D8	0.2376695484023758	True
Q9VLS9	0.15562573637236954	True
Q7KB18	0.07133248888595407	True
Q9VMU4	1.099493333822966	True
Q03334	0.43670716891141	True
Q9VVM2	0.3923910616005353	True
A0A0B4JCW4	0.007746861912868755	True
Q9W1B9	0.45560244003427625	True
P82147	0.23538900218021552	True
M9PEI3	0.408972387935993	True
Q9VY87	0.029780315129085213	True
Q9VL18	0.5379742681889764	True
Q9VYV3	0.296067771803635	True
O76268	0.6060645149220225	True
A0A0B4LG52	0.2861312207210431	True
Q9VRM9	0.3667215053092271	True
A1Z6X6	0.05928621996117294	True
Q9VA67	0.6781130921188812	True
A1Z7E8	0.9541084028442859	True
A0A0B4KGI0	0.059022625767925836	True
Q9W227	0.43217932452003005	True
A0A0B4LFT2	0.9541084028442859	True
Q9VM18	0.18729039638829287	True
Q9VLG9	0.8388071110145741	True
Q9VF27	0.05228979865720446	True
Q9VRT2	0.320207103601409	True
Q9VZ33	0.453504015966657	True
Q9VET9	0.09039293512376696	True
H5V8B8	0.9541084028442859	True
P02283	0.12970218628870492	True
Q9V5C6	0.28595451218681756	True
O97479	0.007624140506488116	True
Q9VS66	0.48196112068276786	True
Q9VQR2	1.004669515102586	True
Q9VN25	0.3359335080804389	True
Q24583	0.05230174347818413	True
P47949	0.5379742681889764	True
Q8SXC2	0.8202032848538674	True
Q9V3V6	0.08202602607559915	True
Q9VGT0	0.8944745840790439	True
Q9VVK5	1.0742582450309863	True
Q9VSL4	0.9541084028442859	True
Q9V597	0.9541084028442859	True
A0A0B4LEY6	0.20205977871411795	True
Q9VEJ0	0.9541084028442859	True
P50887	0.3911069709503157	True
P08120	0.6396416051696806	True
Q9W369	0.4489913841923091	True
Q9VI04	0.9270644764422283	True
Q9VHE4	0.12862775478155009	True
Q9VZS5	0.38609862201355705	True
Q9VBT4	1.0688183173834838	True
Q8I0G5	0.12793597704858242	True
Q9VD29	0.21741539702335705	True
P08928	0.044110937364925475	True
P32392	0.05234052435670505	True
Q7JXC4	0.114151335222381	True
Q9VXR9	1.1947796388981673	True
Q9VEJ3	0.709679675826988	True
F0JAP7	0.1540680912629555	True
Q9VB96	0.9781187248758911	True
Q9VUK8	0.523656521533405	True
Q9V3P6	0.1160430561837468	True
Q9W2N0	0.15345907399767666	True
Q9VD02	0.6019849286266769	True
Q9VNX4	0.6629194507359211	True
Q9VJ86	0.127055913023302	True
Q9V438	0.5343038930112238	True
Q7JR49	0.44752814928868634	True
Q9VXC7	0.3020806241763069	True
Q9W2C4	0.6246956405716102	True
Q9VK56	0.8388071110145741	True
P55828	0.7361211886479715	True
Q9VVU2	0.8972994723790747	True
Q8STA5	0.7403290197519257	True
Q9VKX6	0.24210856748906548	True
Q9VZX9	0.38967678705493697	True
Q9VTZ6	0.4219346515299547	True
Q9VDT1	0.6810624548897765	True
Q24253	0.05241568052441861	True
M9MRD1	0.26039579506749844	True
P04359	0.3176984365697942	True
O62621	0.1968363794487793	True
M9PCA6	0.8370515664695819	True
Q9VP51	0.33537519197982	True
A1Z784	0.03703177656977882	True
A1Z713	0.4691308643798089	True
Q9U915	0.051888544962012076	True
A0A0B4KFI7	0.1268801326628507	True
Q9I7K3	0.3480892125488354	True
Q9VS34	0.7057113991723871	True
P21187	0.3647695576756867	True
B6IDY5	0.6060645149220225	True
Q9V3U6	0.5508918858053812	True
Q9VRJ4	0.9541084028442859	True
Q9VY78	0.8827969470272118	True
Q9V6U9	0.21393337379425437	True
X2JIQ5	0.174021380212568	True
P40796	0.30770054039243194	True
M9NFF8	0.25174174396177434	True
Q9VSL2	0.13105287475921804	True
Q9V3Y4	0.2567651580986782	True
Q9VA70	0.8944745840790439	True
Q9VRR3	0.9207798138783583	True
A1Z8D3	0.8200179486482201	True
M9NH88	0.03048251143936164	True
Q27268	0.2669458981133885	True
Q9VGF7	0.6814996760415846	True
Q9VTB4	0.7403290197519257	True
Q7JWF1	0.3923910616005353	True
M9PFD0	0.28777569877159137	True
Q7K8X7	0.6383510958264101	True
Q8MM39	0.7628918614024882	True
Q9VTU4	0.21138051239223227	True
Q9VNB9	1.0742582450309863	True
Q9V774	0.8867712291759124	True
Q9GU68	0.2263585767691403	True
Q9VRZ3	0.7334908692126284	True
Q9VCK0	0.4065877169949334	True
Q86PD3	0.012356921154659984	True
Q9V3A8	0.709679675826988	True
Q9VZQ8	0.059022625767925836	True
Q0E9B6	0.35368984017962435	True
Q9VFI3	0.5100888701826026	True
X2JEM4	0.5342475876547246	True
O18333	0.04112887020728728	True
A0A0B4K5Z8	0.06116333619430785	True
Q9VIQ8	0.9541084028442859	True
A1Z9E3	0.15910295039244124	True
Q9VCW6	0.12665914239486184	True
Q7KN75	0.5588673740371235	True
P12982	0.0006182676593727327	True
Q9VQL1	0.03048251143936164	True
Q9VVT6	0.043530601178425644	True
Q9V3W2	0.33877986981433167	True
M9PDQ9	0.43085012695011243	True
Q9VAI9	0.544708461099476	True
X2J9A5	0.07601852061825674	True
Q7K3U4	0.27202735673575884	True
P00408	0.15579086405036377	True
A0A0B4LES3	0.38220476151436844	True
Q8IPP8	0.8202032848538674	True
Q9VGC5	0.8944745840790439	True
Q9VWD1	0.14871898657671762	True
Q9VBT1	0.5166087623841081	True
Q7K3X8	0.2161528685812917	True
P45889	0.44485756282241684	True
X2JAU0	0.09609080796687176	True
P48375	0.41880820464464186	True
Q9VW59	0.38609862201355705	True
Q9VF15	0.4174469754961949	True
Q9VIQ1	0.8438699159303333	True
Q9W392	0.48036649990027175	True
Q9VXZ8	1.1268694927305536	True
X2JE06	0.3782177158970746	True
Q9VG95	1.099493333822966	True
Q7K0B6	0.16199643481901832	True
Q8IP94	0.4892193633155471	True
Q7K3J0	0.7628918614024882	True
Q9VG30	0.3993677231256058	True
Q9W0Y1	0.4457341767796216	True
Q7KSB5	0.4497264855881571	True
X2JEB6	0.31157825142931544	True
X2JEY5	0.24210856748906548	True
Q9VRD6	0.0746545307534489	True
Q9VBN5	0.4524387303176438	True
Q9VE77	0.4892193633155471	True
Q8INP9	0.07601852061825674	True
Q9W402	0.3485851377814382	True
Q9VBI2	0.38366313060664536	True
M9MRC9	0.3963724910828036	True
Q9VY93	0.7208795516927013	True
Q9VBS3	0.04581516090241657	True
Q9VU38	0.13902756802635785	True
Q9VIT9	0.8944745840790439	True
Q9VQ29	0.008300731935068856	True
Q24192	0.4242559347003177	True
Q6AWN0	0.6117797971621751	True
Q9VHL2	0.8202032848538674	True
Q9VW54	0.49055931279849635	True
A0A0B4JD48	0.7544388920563967	True
P41043	0.39777889397809657	True
A0A0B4LFM0	0.06691332428589598	True
A0A0B4KEU5	0.18677608141120824	True
Q9VFZ4	0.44752814928868634	True
Q4V6J1	0.7628918614024882	True
Q9VAL7	0.3176984365697942	True
Q9VLI1	0.8827969470272118	True
P37159	0.41963339910346664	True
A1ZB72	0.0053855248197922125	True
A0A0B4LF57	0.6762433931765162	True
B4F5C5	0.660654155975003	True
P02299	0.09508484674534994	True
P26270	0.3476757198024476	True
Q9GNH8	0.0006182676593727327	True
Q9VZJ8	0.8827969470272118	True
Q7JYK1	0.12297483432371664	True
E1JHT6	0.06646220152098939	True
Q6NLM7	1.0610199264977698	True
Q9VMB9	0.8595272944574268	True
Q9VS02	0.03048251143936164	True
A0A0B4K6U6	0.0466977825857073	True
A1Z8U4	0.43217932452003005	True
Q9VHP0	0.4219346515299547	True
Q9VQM2	0.9541084028442859	True
Q9I7J0	0.43630371021707115	True
Q9VXQ5	0.4128954332134279	True
Q9VK69	0.7425422512478436	True
Q9VDG4	0.8690729976156621	True
A0A0S0WH10	0.05840917614982499	True
Q9W259	0.04413099124037946	True
Q9W127	0.40080012230908174	True
Q27594	0.08674952500066088	True
Q9VGT3	0.5530385229083671	True
A4V303	0.43010471132415284	True
Q7KSW3	0.127055913023302	True
P91927	0.06320814607329515	True
Q9VN50	0.03717343181869912	True
O17445	0.5798624304902744	True
P05389	0.33225383985915063	True
Q4AB57	0.35913658221788824	True
A0A0B4KG54	1.0688183173834838	True
P23380	0.012356921154659984	True
Q9VNF9	0.7622185323460956	True
Q9Y105	0.11265141432141748	True
P81900	0.4041826111315582	True
Q9W0H6	0.0036821160877225033	True
Q9W5B5	0.2673375073542879	True
Q8INU6	0.0746754703210473	True
Q8SXY6	0.284110813298223	True
X2JER0	0.7087531063082819	True
Q9V4N3	0.44752814928868634	True
P13469	0.044110937364925475	True
M9NEX3	0.7334908692126284	True
A1Z6P2	0.26662785503953707	True
Q9VXK7	0.7690358007836656	True
Q9XZJ4	0.6262421053180478	True
Q9VWV5	0.4041826111315582	True
P17207	1.1747511166613327	True
P52905	0.1811944813601979	True
Q9V3I0	0.7204527613679448	True
Q8SZA8	0.1757931527410213	True
Q9W5U8	0.8661583646020939	True
P40301	0.14610734465099273	True
O18413	0.28079108443712647	True
Q9VIM0	0.7680240211843584	True
A1Z729	0.5763995028496238	True
A0A0B4K7C5	1.0404408783921297	True
Q9VCA5	0.32138758045713056	True
A4V448	0.49748895393526604	True
Q9VV49	0.7334908692126284	True
Q9W0P5	0.8388071110145741	True
Q2MGL8	0.45501650473412264	True
M9PBJ2	0.0783106046113566	True
Q9VZF6	0.6293974430115046	True
Q9VQX6	0.49148413617299297	True
Q9W141	1.1685040012340646	True
Q9VDT5	0.5050260005170701	True
X2J9R2	0.3694387923543201	True
X2JC35	0.00977813304892713	True
Q9V429	0.17309764238955325	True
Q9VJH8	0.08674952500066088	True
B7Z155	0.7214382300871165	True
Q9VE26	0.16560205296563751	True
Q9Y166	0.006625506864529641	True
A0A0B4LF54	0.9541084028442859	True
Q9VWQ7	0.41880820464464186	True
C0PDF4	0.3409002885680417	True
A1Z7F3	0.19853599848524606	True
Q9VMM2	0.7525594754313636	True
M9PD08	0.05218800257840152	True
Q9VV60	0.5708266990257082	True
M9NFL1	0.9322713324784314	True
Q94521	0.6964737719351657	True
O02195	0.6019849286266769	True
P22769	0.5037203155745515	True
P28668	0.23933582838107745	True
M9PGL7	0.03350782346067837	True
O15971	0.03048251143936164	True
Q8MRM0	0.49741353089101176	True
Q9VV51	0.7525594754313636	True
Q9W2M4	0.005441269418126572	True
Q9VR31	0.08648973641989278	True
Q8STG9	0.03048251143936164	True
P06742	0.009548851618661328	True
Q9VSQ7	0.9306278490362017	True
Q9W322	0.8200179486482201	True
Q9V405	0.14591492797845756	True
Q9VZ64	0.35913658221788824	True
Q7KTG2	0.3225672112753037	True
Q9VSL9	1.1038095716643963	True
Q9VRS9	0.21531299033186047	True
Q9VPQ2	0.22241729869698856	True
Q9W5W8	0.1833878066412468	True
Q0E993	0.09788560286045278	True
Q9VGA0	1.0742582450309863	True
Q9VL46	0.3176984365697942	True
Q9VKM3	0.5445249669371967	True
Q9V9A7	0.6972775611356306	True
X2JDI1	0.31157825142931544	True
Q9VLZ1	0.6867156014539857	True
Q9VD58	0.3359335080804389	True
Q7KMP8	0.23353342382063294	True
Q9VWG3	0.1540680912629555	True
Q9V445	0.06116333619430785	True
P40945	0.4065877169949334	True
Q9VTZ4	1.099493333822966	True
A1ZBR1	0.2989085322671226	True
Q9VYT0	0.09079986256501342	True
Q9VMT5	0.43085012695011243	True
Q9VGS9	0.7984926976985153	True
Q9VN93	0.3594198567414443	True
Q9VHS2	0.04125602407207233	True
Q8IMT4	0.9270644764422283	True
P40304	0.548031313699048	True
Q9VSS1	0.005829325762945078	True
